ID,Time,Knowledge,Resources,InnovationScore,Fitness,Type
1,33,11.306169087909673,21.649372660850716,7.208774829689771,40.16431657845016,Predator
2,33,6.556535555309176,4.494168266671262,4.98905702469028,16.039760846670717,Predator
3,33,8.723887928776707,11.264676797260954,7.8216159630955575,27.810180689133215,Predator
1,34,11.306169087909673,20.56690402780818,7.208774829689771,39.081847945407624,Predator
2,34,8.124874226984428,4.269459853337699,4.98905702469028,17.383391105012407,Predator
3,34,8.723887928776707,10.701442957397907,7.8216159630955575,27.24694684927017,Predator
1,35,11.306169087909673,19.538558826417773,7.658725086874352,38.5034530012018,Predator
2,35,8.124874226984428,4.055986860670814,5.05429809970449,17.23515918735973,Predator
3,35,8.723887928776707,10.166370809528011,7.9528058506651105,26.843064588969828,Predator
1,36,11.306169087909673,18.561630885096886,7.658725086874352,37.52652505988091,Predator
2,36,8.124874226984428,3.8531875176372727,5.05429809970449,17.03235984432619,Predator
3,36,8.723887928776707,9.65805226905161,7.620027754500122,26.00196795232844,Predator
1,37,11.306169087909673,17.63354934084204,7.658725086874352,36.598443515626066,Predator
2,37,8.124874226984428,3.660528141755409,5.05429809970449,16.839700468444327,Predator
3,37,8.723887928776707,9.17514965559903,7.620027754500122,25.51906533887586,Predator
1,38,11.306169087909673,16.75187187379994,7.658725086874352,35.71676604858396,Predator
2,38,8.124874226984428,3.4775017346676385,5.05429809970449,16.656674061356558,Predator
3,38,8.723887928776707,8.716392172819079,7.620027754500122,25.060307856095907,Predator
1,39,11.306169087909673,15.914278280109942,7.658725086874352,34.87917245489396,Predator
2,39,8.124874226984428,3.3036266479342564,5.156450856811628,16.584951731730314,Predator
3,39,8.723887928776707,8.280572564178126,7.620027754500122,24.624488247454956,Predator
1,40,11.306169087909673,15.118564366104444,8.43466505385323,34.85939850786735,Predator
2,40,8.124874226984428,3.573566847897725,5.223840293020526,16.922281367902677,Predator
3,40,8.723887928776707,7.8665439359692195,8.454644236517455,25.045076101263383,Predator
1,41,11.270373611045027,14.362636147799222,8.43466505385323,34.067674812697476,Predator
2,41,8.124874226984428,3.3948885055028386,5.223840293020526,16.74360302550779,Predator
3,41,8.428353941893894,7.473216739170758,8.454644236517455,24.356214917582108,Predator
1,42,11.270373611045027,13.644504340409261,8.43466505385323,33.34954300530752,Predator
2,42,8.50343393947904,3.2251440802276967,5.223840293020526,16.95241831272726,Predator
3,42,8.428353941893894,7.09955590221222,8.454644236517455,23.98255408062357,Predator
1,43,11.270373611045027,12.962279123388798,7.865889188318079,32.098541922751906,Predator
2,43,8.50343393947904,3.063886876216312,5.223840293020526,16.791161108715876,Predator
3,43,8.428353941893894,6.744578107101609,8.662994450078005,23.83592649907351,Predator
1,44,11.270373611045027,12.314165167219357,7.865889188318079,31.450427966582463,Predator
2,44,8.50343393947904,2.9106925324054966,5.223840293020526,16.637966764905062,Predator
3,44,8.428353941893894,6.407349201746529,8.662994450078005,23.498697593718425,Predator
1,45,11.270373611045027,11.69845690885839,7.907844409001917,30.876674928905334,Predator
2,45,8.50343393947904,2.765157905785222,5.281386004555352,16.549977849819612,Predator
3,45,8.428353941893894,6.086981741659202,9.46437123769737,23.979706921250468,Predator
1,46,11.270373611045027,11.11353406341547,7.907844409001917,30.291752083462413,Predator
2,46,8.50343393947904,2.6269000104959606,5.281386004555352,16.41171995453035,Predator
3,46,8.428353941893894,5.782632654576242,9.46437123769737,23.675357834167507,Predator
1,47,11.270373611045027,10.557857360244697,7.907844409001917,29.73607538029164,Predator
2,47,8.032300374391799,2.4955550099711625,5.281386004555352,15.809241388918313,Predator
3,47,8.428353941893894,5.49350102184743,9.46437123769737,23.386226201438696,Predator
1,48,11.270373611045027,10.606782099526443,7.907844409001917,29.78500011957339,Predator
2,48,8.032300374391799,2.370777259472604,4.87877063787556,15.281848271739962,Predator
3,48,8.428353941893894,5.191358465645822,9.46437123769737,23.084083645237087,Prey
1,49,11.270373611045027,10.621535633442932,7.907844409001917,29.799753653489876,Predator
2,49,8.032300374391799,2.252238396498974,4.87877063787556,15.163309408766333,Predator
3,49,8.428353941893894,4.905833750035302,10.307206631886759,23.641394323815952,Prey
1,50,11.270373611045027,10.605571395524493,8.62868688408354,30.50463189065306,Predator
2,50,8.032300374391799,2.139626476674025,5.41082033802655,15.582747189092373,Predator
3,50,8.428353941893894,4.63601289378336,12.090032589525881,25.154399425203138,Prey
1,51,11.270373611045027,9.820946694982492,9.755724245188043,30.84704455121556,Prey
2,51,8.032300374391799,2.0326451528403235,5.41082033802655,15.475765865258673,Predator
3,51,8.428353941893894,4.867813538472528,12.932867983715271,26.22903546408169,Prey
1,52,11.270373611045027,10.311994029731617,9.755724245188043,31.338091885964687,Prey
2,52,8.032300374391799,1.9310128951983074,5.41082033802655,15.374133607616656,Predator
3,52,8.428353941893894,5.111204215396154,13.77570337790466,27.315261535194708,Prey
1,53,11.270373611045027,12.369172539195736,9.755724245188043,33.3952703954288,Prey
2,53,8.032300374391799,1.834462250438392,5.41082033802655,15.27758296285674,Predator
3,53,7.641573912523112,5.366764426165962,13.77570337790466,26.784041716593734,Prey
1,54,11.270373611045027,13.49603093560566,9.755724245188043,34.52212879183873,Prey
2,54,8.032300374391799,1.7427391379164725,5.41082033802655,15.185859850334822,Predator
3,54,7.641573912523112,5.63510264747426,13.77570337790466,27.05237993790203,Prey
1,55,11.270373611045027,14.170832482385944,10.393233012263028,35.834439105694,Prey
2,55,8.032300374391799,1.655602181020649,5.743293759758393,15.43119631517084,Predator
3,55,7.641573912523112,5.916857779847973,14.645886516921113,28.204318209292197,Prey
1,56,11.270373611045027,14.87937410650524,10.393233012263028,36.542980729813294,Prey
2,56,8.032300374391799,1.5728220719696164,6.777538198373924,16.38266064473534,Predator
3,56,7.641573912523112,6.212700668840371,14.645886516921113,28.500161098284597,Prey
1,57,11.270373611045027,15.623342811830502,10.393233012263028,37.28694943513855,Prey
2,57,8.032300374391799,1.4941809683711356,6.777538198373924,16.30401954113686,Predator
3,57,7.641573912523112,6.64024388570585,15.410043908173424,29.691861706402385,Prey
1,58,11.270373611045027,16.40450995242203,10.393233012263028,38.06811657573009,Prey
2,58,8.032300374391799,1.4194719199525787,6.777538198373924,16.2293104927183,Predator
3,58,7.641573912523112,6.972256079991142,16.174201299425736,30.78803129193999,Prey
1,59,11.270373611045027,17.22473545004313,10.393233012263028,38.88834207335118,Prey
2,59,8.032300374391799,1.3484983239549497,6.777538198373924,16.158336896720673,Predator
3,59,7.641573912523112,7.320868883990699,16.174201299425736,31.13664409593955,Prey
1,60,11.270373611045027,18.085972222545287,12.268337969526632,41.624683803116945,Prey
2,60,8.032300374391799,1.2810734077572024,7.416332552015488,16.72970633416449,Predator
3,60,7.641573912523112,7.6869123281902345,17.563343324704814,32.89182956541816,Prey
1,61,11.270373611045027,18.99027083367255,12.268337969526632,42.52898241424421,Prey
2,61,8.032300374391799,1.2170197373693423,7.416332552015488,16.66565266377663,Predator
3,61,7.641573912523112,8.071257944599747,17.563343324704814,33.276175181827675,Prey
1,62,11.999802319044237,19.93978437535618,12.268337969526632,44.20792466392705,Prey
2,62,8.032300374391799,1.1561687505008753,7.503198023776693,16.691667148669367,Predator
3,62,7.641573912523112,8.752186025201775,18.327500715957125,34.72126065368201,Prey
1,63,13.140672587776015,20.936773594123988,12.268337969526632,46.345784151426635,Prey
2,63,8.032300374391799,1.1533536963116537,7.503198023776693,16.688852094480147,Predator
3,63,7.641573912523112,9.189795326461864,19.468300914291923,36.2996701532769,Prey
1,64,13.140672587776015,21.983612273830186,13.535498989286024,48.659783850892225,Prey
2,64,8.032300374391799,1.2110213811272363,7.503198023776693,16.746519779295728,Prey
3,64,7.641573912523112,9.649285092784957,19.468300914291923,36.759159919599995,Prey
1,65,13.140672587776015,23.082792887521695,14.317093260119698,50.540558735417406,Prey
2,65,8.343121220098546,1.271572450183598,7.730758962999914,17.345452633282058,Prey
3,65,7.641573912523112,10.131749347424206,19.98763632547074,37.76095958541806,Prey
1,66,13.140672587776015,24.23693253189778,14.317093260119698,51.69469837979349,Prey
2,66,8.343121220098546,1.2079938276744182,7.730758962999914,17.281874010772878,Predator
3,66,4.039324760783973,11.97562716167791,20.391568801549134,36.40652072401102,Prey
1,67,13.140672587776015,23.98412374151036,15.6311605188973,52.75595684818367,Prey
2,67,8.343121220098546,1.1475941362906974,7.48017641148917,16.970891767878413,Predator
3,67,4.039324760783973,12.514262020125592,20.391568801549134,36.945155582458696,Prey
1,68,13.140672587776015,24.522292351093498,15.6311605188973,53.29412545776681,Prey
2,68,8.343121220098546,1.0902144294761624,7.48017641148917,16.913512061063877,Predator
3,68,4.039324760783973,13.139975121131872,20.391568801549134,37.57086868346498,Prey
1,69,15.833214977690616,25.748406968648172,15.6311605188973,57.21278246523609,Prey
2,69,8.343121220098546,1.0357037080023543,7.8889204016596,17.2677453297605,Predator
3,69,4.039324760783973,13.796973877188465,20.391568801549134,38.227867439521575,Prey
1,70,15.833214977690616,27.03582731708058,16.04035987774016,58.909402172511356,Prey
2,70,8.343121220098546,0.9839185226022367,7.98225152786117,17.30929127056195,Predator
3,70,4.039324760783973,15.953652033734171,21.20048889038182,41.19346568489996,Prey
1,71,15.833214977690616,28.38761868293461,16.04035987774016,60.26119353836539,Prey
2,71,8.343121220098546,0.9347225964721249,7.98225152786117,17.26009534443184,Predator
3,71,4.039324760783973,16.75133463542088,21.20048889038182,41.99114828658667,Prey
1,72,15.833214977690616,29.806999617081342,16.04035987774016,61.68057447251212,Prey
2,72,8.343121220098546,0.981458726295731,7.98225152786117,17.306831474255446,Prey
3,72,4.039324760783973,17.588901367191923,21.20048889038182,42.82871501835771,Prey
1,73,15.833214977690616,31.29734959793541,16.04035987774016,63.17092445336618,Prey
2,73,8.343121220098546,1.0305316626105177,7.98225152786117,17.355904410570233,Prey
3,73,4.039324760783973,20.824008020313087,21.20048889038182,46.06382167147888,Prey
1,74,15.833214977690616,32.86221707783218,16.04035987774016,64.73579193326296,Prey
2,74,8.343121220098546,1.0820582457410435,7.98225152786117,17.407430993700757,Prey
3,74,4.039324760783973,21.86520842132874,21.20048889038182,47.105022072494535,Prey
1,75,15.833214977690616,34.505327931723784,16.077355794101578,66.41589870351598,Prey
2,75,10.545490726160578,1.1361611580280957,8.22167514048433,19.903327024673004,Prey
3,75,4.039324760783973,22.958468842395177,20.622461102228552,47.6202547054077,Prey
1,76,15.833214977690616,36.23059432830998,16.077355794101578,68.14116510010217,Prey
2,76,10.545490726160578,0.8357428739778368,8.22167514048433,19.602908740622745,Prey
3,76,4.039324760783973,21.958029436859743,20.622461102228552,46.61981529987227,Predator
1,77,15.833214977690616,38.042124044725476,16.077355794101578,69.95269481651766,Prey
2,77,10.545490726160578,0.7459005150252193,8.22167514048433,19.51306638167013,Prey
3,77,4.039324760783973,20.991757467668265,20.622461102228552,45.65354333068079,Predator
1,78,15.833214977690616,39.69971951935286,17.66067729187064,73.19361178891413,Prey
2,78,10.545490726160578,0.6657162096600082,8.22167514048433,19.432882076304914,Prey
3,78,4.039324760783973,20.059648925401323,20.622461102228552,44.721434788413845,Predator
1,79,15.833214977690616,41.68470549532051,19.243998789639704,76.76191926265082,Prey
2,79,10.545490726160578,0.5941517171215573,8.22167514048433,19.361317583766464,Prey
3,79,4.039324760783973,19.161516782152706,20.622461102228552,43.82330264516523,Predator
1,80,15.833214977690616,43.76894077008653,21.029619859709534,80.63177560748667,Prey
2,80,10.545490726160578,-0.3752833734822334,9.605868263053395,19.77607561573174,Prey
3,80,4.039324760783973,18.137214465371734,20.9387395987574,43.115278824913105,Predator
1,81,15.833214977690616,46.09298010464267,22.612941357478597,84.53913643981188,Prey
2,81,10.545490726160578,-0.33494041083289333,9.605868263053395,19.816418578381082,Prey
3,81,3.654559827414577,17.44504074229129,20.9387395987574,42.038340168463264,Predator
1,82,15.833214977690616,43.75316235627308,22.612941357478597,82.1993186914423,Predator
2,82,10.545490726160578,-0.26904088500152157,11.99601659817338,22.272466439332437,Prey
3,82,3.654559827414577,16.525310901941165,20.9387395987574,41.11861032811314,Predator
1,83,15.833214977690616,41.46547112885742,22.612941357478597,79.91162746402664,Predator
2,83,10.545490726160578,-0.7652532884552923,11.589727207153949,21.369964644859234,Prey
3,83,3.654559827414577,15.564000658881408,20.9387395987574,40.157300085053386,Predator
1,84,15.833214977690616,39.311845977126744,22.612941357478597,77.75800231229596,Predator
2,84,10.545490726160578,-0.6146897039517135,13.664957709085382,23.595758731294247,Prey
3,84,2.2261868838537007,14.6773259722988,20.9387395987574,37.8422524549099,Predator
1,85,15.833214977690616,36.675696442566064,22.917824418690085,75.42673583894677,Predator
2,85,10.545490726160578,-0.49374950469921386,13.837012572551197,23.888753794012562,Prey
3,85,2.2261868838537007,13.856327408148704,21.273143679646985,37.35565797164939,Predator
1,86,15.833214977690616,34.87797859217303,22.917824418690085,73.62901798855373,Predator
2,86,10.545490726160578,0.2759123337748034,14.284027445658895,25.105430505594278,Prey
3,86,2.2261868838537007,13.212201449583882,21.273143679646985,36.711532013084565,Predator
1,87,15.833214977690616,33.16305045761073,22.917824418690085,71.91408985399143,Predator
2,87,10.545490726160578,0.22162658210461084,14.284027445658895,25.051144753924085,Prey
3,87,2.2261868838537007,12.590701950417266,21.273143679646985,36.09003251391795,Predator
1,88,15.833214977690616,31.52816872585118,22.917824418690085,70.27920812223188,Predator
2,88,10.545490726160578,0.17802155207552864,14.284027445658895,25.007539723895,Prey
3,88,2.8129496460881946,11.99258242090973,21.273143679646985,36.07867574664491,Predator
1,89,15.833214977690616,30.993093445397555,22.917824418690085,69.74413284177825,Predator
2,89,10.545490726160578,0.14299581170466838,14.284027445658895,24.97251398352414,Prey
3,89,2.8129496460881946,11.41818785487095,21.273143679646985,35.50428118060613,Predator
1,90,15.833214977690616,29.45845333335667,23.409395182695988,68.70106349374328,Predator
2,90,10.545490726160578,0.11486138575177487,15.046674866903674,25.707026978816025,Prey
3,90,2.8129496460881946,10.86754811843654,21.3676870199566,35.048184784481336,Predator
1,91,15.833214977690616,27.997591112192772,22.863972255408015,66.69477834529141,Predator
2,91,11.822738623378344,0.09226240810511316,16.22894872924151,28.143949760724965,Prey
3,91,2.8129496460881946,10.340452313945027,21.3676870199566,34.52108897998982,Predator
1,92,16.99235146878848,26.597711556583135,22.863972255408015,66.45403528077964,Predator
2,92,11.822738623378344,1.0625186179805446,16.22894872924151,29.114205970600395,Predator
3,92,2.8129496460881946,9.823429698247775,21.3676870199566,34.00406636429257,Predator
1,93,16.99235146878848,25.26782597875398,22.863972255408015,65.12414970295048,Predator
2,93,11.822738623378344,0.9903459444490754,16.22894872924151,29.042033297068926,Predator
3,93,2.8129496460881946,9.332258213335386,21.3676870199566,33.51289487938018,Predator
1,94,16.99235146878848,24.984321792216498,22.863972255408015,64.84064551641299,Predator
2,94,11.822738623378344,0.9408286472266216,16.22894872924151,28.992515999846475,Predator
3,94,2.8129496460881946,8.818984011601941,21.648981984565417,33.28091564225555,Prey
1,95,16.99235146878848,24.661099023823876,23.860474645755065,65.51392513836743,Predator
2,95,11.822738623378344,0.8937872148652906,16.649093654097396,29.36561949234103,Predator
3,95,2.8129496460881946,8.333939890963833,21.963983902498935,33.110873439550964,Prey
1,96,16.99235146878848,23.428044072632684,23.860474645755065,64.28087018717623,Predator
2,96,11.822738623378344,0.849097854122026,16.649093654097396,29.320930131597766,Predator
3,96,2.8129496460881946,7.917242896415642,21.963983902498935,32.69417644500277,Predator
1,97,16.99235146878848,22.25664186900105,23.860474645755065,63.10946798354459,Predator
2,97,11.822738623378344,0.8066429614159247,16.649093654097396,29.278475238891666,Predator
3,97,2.8129496460881946,7.52138075159486,23.315501266372237,33.64983166405529,Predator
1,98,16.99235146878848,21.143809775551,23.860474645755065,61.99663589009454,Predator
2,98,11.822738623378344,0.7663108133451285,16.417071198620217,29.00612063534369,Predator
3,98,2.8129496460881946,7.145311714015117,23.315501266372237,33.273762626475545,Predator
1,99,16.99235146878848,20.08661928677345,23.860474645755065,60.93944540131699,Predator
2,99,11.822738623378344,0.7279952726778721,16.417071198620217,28.967805094676432,Predator
3,99,2.8129496460881946,6.788046128314361,23.315501266372237,32.91649704077479,Predator
1,100,16.99235146878848,19.082288322434778,24.19605406637762,60.27069385760088,Predator
2,100,11.822738623378344,0.6915955090439785,17.213471609693084,29.727805742115407,Predator
3,100,2.281560059846566,6.448643821898643,23.622011476659896,32.352215358405104,Predator
1,101,16.99235146878848,18.128173906313037,24.19605406637762,59.31657944147914,Predator
2,101,11.822738623378344,0.6570157335917796,17.213471609693084,29.693225966663206,Predator
3,101,2.281560059846566,6.126211630803711,23.622011476659896,32.02978316731017,Predator
1,102,16.99235146878848,16.276036154605457,24.19605406637762,57.464441689771554,Predator
2,102,11.822738623378344,0.6241649469121906,17.213471609693084,29.660375179983617,Predator
3,102,2.281560059846566,5.8199010492635255,23.622011476659896,31.72347258576999,Predator
1,103,16.99235146878848,15.462234346875183,24.19605406637762,56.65063988204128,Predator
2,103,11.822738623378344,0.592956699566581,17.213471609693084,29.629166932638007,Predator
3,103,2.281560059846566,5.528905996800349,23.622011476659896,31.43247753330681,Predator
1,104,16.99235146878848,14.689122629531424,24.19605406637762,55.87752816469752,Predator
2,104,11.822738623378344,0.563308864588252,17.213471609693084,29.59951909765968,Predator
3,104,2.281560059846566,5.252460696960331,22.828199298749997,30.362220055556897,Predator
1,105,16.99235146878848,14.013813928836619,24.682697551416187,55.68886294904129,Predator
2,105,10.79371472303611,0.45247784548051345,19.09499324752453,30.341185816041154,Prey
3,105,2.281560059846566,5.069686693667699,23.438523316789876,30.789770070304144,Predator
1,106,16.99235146878848,13.360633406170242,24.682697551416187,55.035682426374905,Predator
2,106,11.166068232942962,0.4275915639790852,20.21160007081883,31.805259867740876,Prey
3,106,2.281560059846566,4.816202358984314,23.438523316789876,30.53628573562076,Predator
1,107,16.99235146878848,12.737498850079534,23.68741253545951,53.41726285432753,Predator
2,107,11.166068232942962,0.4040740279602355,21.328206894113126,32.89834915501632,Prey
3,107,2.281560059846566,4.5753922410350985,23.438523316789876,30.295475617671542,Predator
1,108,16.99235146878848,12.143051680511382,23.68741253545951,52.82281568475938,Predator
2,108,11.166068232942962,0.38184995642242253,21.328206894113126,32.87612508347851,Prey
3,108,2.281560059846566,4.346622628983344,23.438523316789876,30.066706005619785,Predator
1,109,16.99235146878848,12.167532163373227,22.608615017434712,51.768498649596424,Predator
2,109,11.166068232942962,0.36084820881918933,21.328206894113126,32.85512333587528,Prey
3,109,2.281560059846566,4.129291497534177,23.438523316789876,29.84937487417062,Predator
1,110,17.425211483157423,11.59704461713058,22.859231960131734,51.88148806041974,Predator
2,110,11.166068232942962,0.3410015573341339,21.935574642489392,33.442644432766485,Prey
3,110,2.281560059846566,3.922826922657468,22.671202849674064,28.875589832178097,Predator
1,111,17.425211483157423,12.17689684798711,22.859231960131734,52.461340291276265,Prey
2,111,11.166068232942962,0.3580516352008406,21.935574642489392,33.4596945106332,Prey
3,111,2.281560059846566,3.7266855765245945,22.671202849674064,28.679448486045224,Predator
1,112,17.425211483157423,12.785741690386464,24.601753108447475,54.81270628199136,Prey
2,112,11.166068232942962,0.3759542169608826,21.69793359526398,33.23995604516782,Prey
3,112,2.281560059846566,3.540351297698365,22.671202849674064,28.493114207218994,Predator
1,113,17.425211483157423,13.169342474110943,24.601753108447475,55.19630706571584,Prey
2,113,11.166068232942962,0.39475192780892676,21.69793359526398,33.258753756015864,Prey
3,113,2.281560059846566,3.3633337328134467,22.671202849674064,28.316096642334077,Predator
1,114,16.6072060658876,13.82780959781649,24.601753108447475,55.03676877215156,Prey
2,114,11.166068232942962,0.4144895241993731,21.69793359526398,33.27849135240631,Prey
3,114,2.2988073078352533,3.1951670461727746,22.37927734483881,27.873251698846836,Predator
1,115,16.6072060658876,14.519200077707314,26.298961659138655,57.42536780273357,Prey
2,115,11.166068232942962,0.4352140004093418,22.18061648932861,33.781898722680914,Prey
3,115,2.2988073078352533,3.795518965764091,23.377643699330115,29.471969972929458,Predator
1,116,16.6072060658876,15.24516008159268,26.298961659138655,58.15132780661894,Prey
2,116,11.166068232942962,0.45697470042980887,22.18061648932861,33.80365942270138,Prey
3,116,2.2988073078352533,3.6057430174758864,23.377643699330115,29.282194024641257,Predator
1,117,16.6072060658876,16.007418085672313,27.959682265727416,60.574306417287325,Prey
2,117,11.166068232942962,0.4798234354512993,22.18061648932861,33.82650815772287,Prey
