ID,Time,Knowledge,Resources,InnovationScore,Fitness,Type
1,1,10.0,52.5,1.0,63.5,Prey
2,1,8.0,26.775,0.8,35.574999999999996,Prey
3,1,10.0,52.225,0.0,62.225,Predator
1,2,10.0,55.125,1.0,66.125,Prey
2,2,8.0,28.11375,0.8,36.91374999999999,Prey
3,2,10.0,54.83625,0.0,64.83625,Prey
1,3,10.0,57.88125,1.0,68.88125,Prey
2,3,8.0,29.5194375,0.8,38.31943749999999,Prey
3,3,10.0,57.5780625,0.0,67.5780625,Prey
1,4,10.0,60.7753125,1.0,71.7753125,Prey
2,4,8.0,30.995409374999998,0.8,39.79540937499999,Prey
3,4,10.0,60.456965625,0.0,70.45696562500001,Prey
1,5,10.0,63.814078124999995,1.6320727066998,75.4461508316998,Prey
2,5,8.0,32.54517984375,0.9818199794234624,41.52699982317346,Prey
3,5,9.89494805403458,63.47981390625,0.3488246966617887,73.72358665694638,Prey
1,6,10.0,67.00478203124999,1.2040321551566313,78.20881418640661,Prey
2,6,8.0,34.1724388359375,0.9818199794234624,43.15425881536096,Prey
3,6,9.89494805403458,66.6538046015625,0.3488246966617887,76.89757735225888,Prey
1,7,10.0,70.35502113281248,1.2040321551566313,81.5590532879691,Prey
2,7,9.21755452478858,35.881060777734376,0.9818199794234624,46.08043528194642,Prey
3,7,9.89494805403458,68.69244506317528,0.3488246966617887,78.93621781387166,Prey
1,8,10.0,73.8727721894531,1.2040321551566313,85.07680434460973,Prey
2,8,9.21755452478858,37.67511381662109,0.9818199794234624,47.87448832083314,Prey
3,8,9.89494805403458,72.12706731633405,0.3488246966617887,82.37084006703043,Prey
1,9,10.0,77.56641079892576,1.2040321551566313,88.77044295408238,Prey
2,9,9.21755452478858,39.558869507452144,0.9818199794234624,49.75824401166419,Prey
3,9,10.826227217575616,75.73342068215075,0.3488246966617887,86.90847259638817,Prey
1,10,10.0,81.44473133887205,1.9258078226992283,93.37053916157127,Prey
2,10,9.21755452478858,41.53681298282475,1.6756689701283047,52.43003647774164,Prey
3,10,10.826227217575616,79.52009171625829,0.25027679557334326,90.59659572940726,Prey
1,11,10.0,85.51696790581565,1.9258078226992283,97.44277572851487,Prey
2,11,9.21755452478858,43.67473885298784,1.6756689701283047,54.56796234790473,Prey
3,11,10.826227217575616,83.49609630207121,0.25027679557334326,94.57260031522017,Prey
1,12,10.0,89.19151026097497,1.9258078226992283,101.11731808367419,Prey
2,12,7.096740423601518,45.85847579563723,1.6756689701283047,54.630885189367056,Prey
3,12,10.826227217575616,88.37540449860305,0.25027679557334326,99.45190851175201,Prey
1,13,7.593522083714751,93.65108577402371,1.9258078226992283,103.17041568043769,Prey
2,13,7.096740423601518,48.15139958541909,1.6756689701283047,56.923808979148916,Prey
3,13,10.826227217575616,92.7941747235332,0.25027679557334326,103.87067873668217,Prey
1,14,7.593522083714751,99.34158287322238,1.9258078226992283,108.86091277963635,Prey
2,14,7.096740423601518,50.558969564690045,1.6756689701283047,59.33137895841987,Prey
3,14,10.826227217575616,97.43388345970986,0.25027679557334326,108.51038747285882,Prey
1,15,7.593522083714751,100.7617689888477,2.0709469805217964,110.42623805308425,Prey
2,15,7.096740423601518,53.086918042924545,2.0447551265718067,62.22841359309787,Prey
3,15,10.826227217575616,102.30557763269536,1.2501955345263491,114.38200038479734,Prey
1,16,7.593522083714751,100.7617689888477,2.0709469805217964,110.42623805308425,Prey
2,16,8.50975324440343,55.74126394507077,2.0447551265718067,66.295772316046,Prey
3,16,10.826227217575616,102.30557763269536,1.2501955345263491,114.38200038479734,Prey
1,17,7.593522083714751,100.7617689888477,2.0709469805217964,110.42623805308425,Prey
2,17,8.50975324440343,58.52832714232431,2.0447551265718067,69.08283551329954,Prey
3,17,11.767512947994074,102.30557763269536,1.2501955345263491,115.3232861152158,Prey
1,18,7.593522083714751,100.7617689888477,2.0709469805217964,110.42623805308425,Prey
2,18,8.50975324440343,61.454743499440525,2.0447551265718067,72.00925187041575,Prey
3,18,11.767512947994074,102.51860119888045,1.2501955345263491,115.53630968140088,Prey
1,19,7.593522083714751,104.52760170917513,2.0709469805217964,114.19207077341167,Prey
2,19,8.50975324440343,64.52748067441254,2.0447551265718067,75.08198904538777,Prey
3,19,11.759757916804766,102.51860119888045,1.2501955345263491,115.52855465021157,Prey
1,20,7.593522083714751,104.52760170917513,3.017056735013289,115.13818052790316,Prey
2,20,8.886304064328115,67.75385470813318,2.074335290238144,78.71449406269943,Prey
3,20,11.759757916804766,102.51860119888045,1.7592865801272777,116.0376456958125,Prey
1,21,7.593522083714751,104.52760170917513,3.017056735013289,115.13818052790316,Prey
2,21,8.886304064328115,71.14154744353984,2.074335290238144,82.10218679810609,Prey
3,21,11.759757916804766,102.19935799981326,1.7592865801272777,115.71840249674531,Prey
1,22,7.593522083714751,104.52760170917513,4.042181361276089,116.16330515416597,Prey
2,22,8.886304064328115,74.69862481571683,2.074335290238144,85.65926417028308,Prey
3,22,11.759757916804766,102.19935799981326,1.7592865801272777,115.71840249674531,Prey
1,23,7.593522083714751,104.52760170917513,4.042181361276089,116.16330515416597,Prey
2,23,8.886304064328115,78.43355605650267,0.9792341377099787,88.29909425854076,Prey
3,23,11.759757916804766,102.19935799981326,1.7592865801272777,115.71840249674531,Prey
1,24,7.593522083714751,103.48298862765527,4.042181361276089,115.11869207264611,Prey
2,24,8.886304064328115,82.03080455241926,0.9792341377099787,91.89634275445735,Prey
3,24,11.759757916804766,102.19935799981326,1.7592865801272777,115.71840249674531,Prey
1,25,7.593522083714751,103.48298862765527,4.935315954302701,116.01182666567271,Prey
2,25,8.886304064328115,86.13234478004021,1.1920187634230395,96.21066760779136,Prey
3,25,11.759757916804766,102.19935799981326,1.8021729703132987,115.76128888693133,Prey
1,26,7.593522083714751,103.48298862765527,4.935315954302701,116.01182666567271,Prey
2,26,8.886304064328115,90.43896201904222,2.7475070713655545,102.0727731547359,Prey
3,26,11.759757916804766,102.19935799981326,1.8021729703132987,115.76128888693133,Prey
1,27,7.593522083714751,103.48298862765527,4.935315954302701,116.01182666567271,Prey
2,27,8.886304064328115,80.71677360199519,2.7475070713655545,92.35058473768886,Prey
3,27,11.759757916804766,111.33352661782175,1.8021729703132987,124.89545750493981,Predator
1,28,7.593522083714751,87.96054033350698,5.7614172472697875,101.31547966449152,Prey
2,28,8.886304064328115,72.0397204397807,3.636137477798366,84.56216198190718,Prey
3,28,11.759757916804766,134.0021904233932,2.0082852310229984,147.77023357122096,Predator
1,29,7.593522083714751,78.50478224765497,5.7614172472697875,91.85972157863951,Prey
2,29,8.886304064328115,64.29545049250427,3.636137477798366,76.81789203463076,Prey
3,29,11.759757916804766,152.50212197401632,2.0082852310229984,166.2701651218441,Predator
1,30,7.013574602633616,69.17959907188438,5.795970058879685,81.98914373339768,Prey
2,30,8.886304064328115,57.383689564560065,4.990544560027481,71.26053818891567,Prey
3,30,11.759757916804766,167.82719714408017,2.3831468941952654,181.97010195508022,Predator
1,31,7.013574602633616,61.742792171656816,5.795970058879685,74.55233683317012,Prey
2,31,8.886304064328115,51.05402236388636,4.990544560027481,64.93087098824196,Prey
3,31,14.20030521061594,179.34115749903083,2.3831468941952654,195.92460960384204,Predator
1,32,7.013574602633616,55.105442013203714,6.497327519143046,68.61634413498038,Prey
